X,Y,Z
701381.098389,9312195.101410,0.000000,1497
701385.067095,9312200.248939,0.000000,1498
700945.413116,9312175.035592,0.000000,1338
701344.110389,9312308.415718,0.000000,1510
701379.215389,9312310.471910,0.000000,1506
701345.586056,9312348.607854,0.000000,1513
701333.514116,9312389.899955,0.000000,1520
701344.407556,9312391.393743,0.000000,1520
701376.737389,9312405.983577,0.000000,1519
701377.165246,9312403.268839,0.000000,1519
701356.668222,9312348.315910,0.000000,1513
701379.405264,9312417.513035,0.000000,1465
701362.667789,9312406.215710,0.000000,1521
701369.192389,9312399.076910,0.000000,1521
701353.680264,9312259.955285,0.000000,1455
701328.065014,9312337.771160,0.000000,1511
701383.835945,9312287.289077,0.000000,1456
701362.166014,9312398.370285,0.000000,1521
701356.239389,9312257.610660,0.000000,1454
701394.176514,9312240.067160,0.000000,1500
701360.725456,9312316.401143,0.000000,1508
701390.306889,9312269.990743,0.000000,1457
701366.679389,9312291.675577,0.000000,1503
701365.144620,9312306.590102,0.000000,1508
701388.528818,9312245.556267,0.000000,1501
701384.321722,9312309.815910,0.000000,1506
701370.271056,9312287.397188,0.000000,1503
701378.492264,9312322.078035,0.000000,1507
701344.827264,9312318.369785,0.000000,1509
701377.530611,9312301.294743,0.000000,1505
701347.391532,9312309.036696,0.000000,1510
701361.153056,9312271.974410,0.000000,1502
701336.236556,9312350.206410,0.000000,1514
701331.154389,9312338.454124,0.000000,1511
701370.897722,9312344.143743,0.000000,1512
701362.133235,9312286.646872,0.000000,1503
701362.961478,9312270.748810,0.000000,1502
701374.609207,9312348.011592,0.000000,1512
701351.238639,9312391.088535,0.000000,1463
701388.060167,9312350.607410,0.000000,1462
701378.873472,9312333.741077,0.000000,1461
701380.071556,9312301.203327,0.000000,1505
701364.447789,9312314.105310,0.000000,1508
701371.042722,9312363.690410,0.000000,1515
701347.336056,9312312.640743,0.000000,1510
701374.946556,9312313.241577,0.000000,1506
701366.516514,9312283.822785,0.000000,1503
701341.555139,9312299.824910,0.000000,1458
701351.557722,9312363.244743,0.000000,1464
701372.884389,9312365.746410,0.000000,1515
701368.491818,9312265.816553,0.000000,1502
701358.640856,9312336.566877,0.000000,1459
701381.148139,9312397.650098,0.000000,1519
701382.706639,9312397.536410,0.000000,1519
701379.768945,9312403.217077,0.000000,1519
701374.263014,9312319.344285,0.000000,1507
701346.513889,9312304.708910,0.000000,1510
701380.646514,9312402.859410,0.000000,1519
701368.778056,9312313.872410,0.000000,1508
701384.669389,9312400.593946,0.000000,1519
701369.542222,9312267.352077,0.000000,1502
701377.485972,9312261.530493,0.000000,1453
701347.245639,9312317.185660,0.000000,1509
701336.245167,9312346.614854,0.000000,1460
701331.085025,9312348.149774,0.000000,1514
701369.492389,9312279.792267,0.000000,1503
701366.620833,9312363.932966,0.000000,1515
701305.082611,9312441.054077,0.000000,1474
701324.755675,9312532.861124,0.000000,1537
701302.558922,9312463.127010,0.000000,1528
701351.120722,9312588.278743,0.000000,1552
701303.206889,9312466.226285,0.000000,1528
701376.264532,9312382.228696,0.000000,1516
701273.718139,9312511.108910,0.000000,1532
701322.090532,9312450.739981,0.000000,1525
701307.113960,9312459.234839,0.000000,1524
701305.916056,9312446.472188,0.000000,1523
701386.456284,9312433.076357,0.000000,0
701379.102246,9312383.096839,0.000000,1516
701355.893556,9312568.378577,0.000000,1552
701358.473056,9312397.988243,0.000000,1521
701289.109116,9312482.191501,0.000000,1529
701298.415056,9312439.356577,0.000000,1473
701325.803556,9312505.187410,0.000000,1537
701314.123264,9312497.163973,0.000000,1534
701376.515222,9312384.134577,0.000000,1516
701341.679889,9312550.348577,0.000000,1470
701327.838579,9312482.412458,0.000000,1525
701304.723927,9312483.797256,0.000000,1527
701305.800818,9312456.334553,0.000000,1524
701365.373689,9312555.295710,0.000000,1553
701300.353818,9312452.135553,0.000000,1524
701382.922675,9312439.678124,0.000000,1522
701382.918889,9312372.311035,0.000000,1516
701382.326639,9312383.497285,0.000000,1516
701366.843556,9312583.379410,0.000000,1471
701314.244389,9312451.828473,0.000000,1472
701315.882389,9312443.395077,0.000000,1475
701329.053139,9312505.109160,0.000000,1537
701302.862889,9312468.094577,0.000000,1528
701278.350662,9312505.610955,0.000000,1532
701369.604662,9312387.041046,0.000000,1467
701359.281056,9312391.243243,0.000000,1468
701328.535189,9312462.195610,0.000000,1525
701350.077389,9312554.317035,0.000000,1553
